id,name,category,unit,default_quantity,calories,protein,carbs,fats,fiber,sugar,sodium,usage_count,has_complete_data,missing_data
ing_5e86aae0777c4124b00bbb46f84642bd,sugar,ingredient,ml,59.15,387.0,0,100.0,0,0,0,0,1,True,none
ing_5e883f8342104ee8a9062c82621efe4c,Fresh tarragon sprigs,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5e8b7317c7f94f9488ec3fd7e2480213,Olive oil,ingredient,g,0.0,884.0,0,0,100.0,0,0,0,1,True,none
ing_5e900d050d3847208eeb479b7558d6a8,"olive oil, divided",ingredient,ml,29.57,884.0,0,0,100.0,0,0,0,1,True,none
ing_5e936e5e8d5741bd9875131bc92244a0,olive oil,ingredient,ml,44.36,884.0,0,0,100.0,0,0,0,1,True,none
ing_5eb3c184d5f54fcb80f71fd04507a0e5,eggs,ingredient,large,2.0,155.0,13.0,1.1,11.0,0,0,0,1,True,none
ing_5eba8fc60f1b481fbb824ad709f42a06,Dijon mustard,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_5ec12cdeeb5b48b8b05db26fd56a2570,all purpose flour,ingredient,ml,14.79,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_5eda3d3fba894973957e582092ba3446,"cayenne pepper or red pepper flakes, or more to taste",ingredient,ml,1.23,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_5ee07231db3a44778afea54212f75b5d,"Pastry for 9"" pie",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5ee47f07755f460b99782d6fab471222,grapeseed oil,ingredient,ml,118.29,884.0,0,0,100.0,0,0,0,1,True,none
ing_5eec43e461584cf89ce29c1e0553206e,sea scallops (about 1 pound),ingredient,large,12.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5ef1bb7bebc54fd19e95ed66dfa62810,kosher salt,ingredient,ml,2.46,0,0,0,0,0,0,0,1,0.0,calories
ing_5efb3aaf86024842ae5b75b5305c34ce,water,ingredient,ml,44.36,0,0,0,0,0,0,0,1,0.0,calories
ing_5f0e89cdc8fb4564bac809dcfdb2ba3a,fresh lemon juice,ingredient,ml,177.44,0,0,0,0,0,0,0,1,0.0,calories
ing_5f139e72e5564c84949a91a6ac567fa9,almond extract,ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_5f1b9f48087047ebb9bedf09f5c463dd,", lightly beaten",ingredient,eggs,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5f2ea65d660d47afa2f51546d684083a,"marinated sundried tomatoes (about 2 ounces), coarsely chopped",ingredient,ml,118.29,21.0,0.9,3.9,0.2,0,0,0,1,True,none
ing_5f3304ca90524438996305b166e14763,"milk chocolate, chopped",ingredient,g,226.8,42.0,3.4,5.0,1.0,0,0,0,1,True,none
ing_5f34a90993c84a27aa3defba5338d34e,1/2 cups olive oil,ingredient,g,1.0,884.0,0,0,100.0,0,0,0,1,True,none
ing_5f6230f9d90c482aa30eaa36c30476cc,all-purpose flour,ingredient,ml,78.86,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_5f7acb5515bf483bb576089ded4031c8,1/2 teaspoons grated orange peel,ingredient,g,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5f86b99c66c04d5c80c68aee9554a68f,molasses,ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_5f86feca22264842afd7d356603cd4ac,water,ingredient,ml,1892.7,0,0,0,0,0,0,0,1,0.0,calories
ing_5f8f63a9bb1f49c0874dfa9b9e250b55,"a flat, fine-mesh sieve or a large slotted spoon",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5f95d92ed09d4f24990876d2c133f868,finely chopped fresh chives,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_5f9bbe6b5caf47099d51610bb48e9a78,sugar,ingredient,ml,59.15,387.0,0,100.0,0,0,0,0,1,True,none
ing_5f9ed8b9e6af4446b5d49bf00637c98b,"mushrooms, sliced",ingredient,g,226.8,28.3,3.1,3.3,0.3,0,0,0,1,True,none
ing_5fa61410d0cf4185b5249e4c0a16b962,"(17- by 12-inch) sheets phyllo dough, thawed if frozen",ingredient,g,20.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5fb1e45c0b534fcdb9b7e4b0e8135d79,ingredient,ingredient,eggs,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5fbfc11c146d4633b7439c2ec071cbaa,vanilla extract,ingredient,ml,9.86,0,0,0,0,0,0,0,1,0.0,calories
ing_5fcee92a018741ca860eb4d4f12ada19,"unsalted butter, melted",ingredient,ml,73.93,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_5fd5fbfb4ff24ce6b58208300d0158fa,freshly ground black pepper to taste,ingredient,g,0.0,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_5fdbf81c05874dbd860d452d5d61ffa0,"cloves, chopped",ingredient,garlic,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_5fe96b2ad0f64537a5aadf8f459eae5c,honey or agave syrup,ingredient,ml,44.36,329.2,0.3,82.0,0,0,0,0,1,True,none
ing_5ff681b13711425eb06ded1610e44da4,1/4 cups packed (about 5 ounces) grated Monterey Jack cheese,ingredient,g,1.0,113.0,7.0,1.0,9.0,0,0,0,1,True,none
ing_5ffd11c116b541549da696d91b999053,honey,ingredient,ml,14.79,329.2,0.3,82.0,0,0,0,0,1,True,none
ing_60001e158b5848fca1d685005ad671fd,1/2 teaspoons salt,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_602531412ce54ac19572d1faf737fada,honey,ingredient,ml,118.29,329.2,0.3,82.0,0,0,0,0,1,True,none
ing_6028d286c346482caa257786ec602078,vegetable oil,ingredient,ml,14.79,884.0,0,0,100.0,0,0,0,1,True,none
ing_603c280c96be48b699672607c5c8ed04,(about 10 ounces) diced roasted turkey,ingredient,ml,473.18,0,0,0,0,0,0,0,1,0.0,calories
ing_603e6d44d994421ebbbb7fb67ebdb507,"unsalted butter, melted",ingredient,ml,44.36,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_603e86fef7b949808c6f50d80555f480,seasoned rice vinegar,ingredient,ml,29.57,130.0,2.7,28.0,0.3,0,0,0,1,True,none
ing_6044623f7c7f448c9a88a60610e0acc0,"tomatillos, husked, rinsed, coarsely chopped",ingredient,g,113.4,0,0,0,0,0,0,0,1,0.0,calories
ing_604676aa39524c45877916a2f2c4a084,"butter, cut into 5 pieces",ingredient,ml,73.93,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_6048ff51736d4afcafaf49e443b53524,preferably red),ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_60548a8d49bf4215a5539daea8e053d1,golden raisins,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_6074376b54ec4ca2b30cd5bed99683f8,all purpose flour,ingredient,ml,78.86,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_607acac00901467183a6e2eb8c02ed1a,olive oil,ingredient,ml,14.79,884.0,0,0,100.0,0,0,0,1,True,none
ing_6088d8d117a8483e813144f1510cff71,Garnish: brown sugar buttercream,ingredient,g,0.0,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_6096b0cc681d40abad09a960a0631cea,water,ingredient,ml,473.18,0,0,0,0,0,0,0,1,0.0,calories
ing_609abdf6df294369bf5aea0eaa634a11,leg confit (about 1/2 pound) if desired,ingredient,duck,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_60a9890bb29c44efbb037e2b82dade4a,white-wine vinegar,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_60bb53a735fa495eb38fb48bc644e9ed,"chopped scallion greens (about 1 bunch), patted dry",ingredient,ml,473.18,0,0,0,0,0,0,0,1,0.0,calories
ing_60cbfb4fb251407fa6111f8f03b8b242,tangerine peel,ingredient,strips,12.0,0,0,0,0,0,0,0,1,0.0,calories
ing_60d539051c4e439f8e7bd61cf96c8f11,ground cloves,ingredient,ml,1.23,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_60d88a2e902e4cf18ba62c88ab734f26,1/2-pint baskets fresh blueberries,ingredient,g,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_60e0180ffbfb4a29942c3befc337dd09,1/2 cups milk,ingredient,g,1.0,42.0,3.4,5.0,1.0,0,0,0,1,True,none
ing_610eae8541dd4d3591298af2e2fd61b1,fresh thyme,ingredient,sprigs,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_6117d95c09264d95a760119783fc14be,light corn syrup,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_6118434ac5a8424e8e3aee38d169e500,"bunches of collard greens, stems trimmed, leaves chopped (about 8 cups)",ingredient,medium,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_612f2a3b660e4cc8938d6455ffe3bd82,"or yellow bell peppers (or 2 of each), cut into 1-inch pieces",ingredient,red,4.0,34.7,1.0,7.0,0.3,0,0,0,1,True,none
ing_61336872e07044089549fd4da34b25b3,chili oil*,ingredient,ml,2.46,884.0,0,0,100.0,0,0,0,1,True,none
ing_613ef0ece5c64695ba5460cf61966a5b,"tomatoes, seeded and chopped",ingredient,plum,4.0,21.0,0.9,3.9,0.2,0,0,0,1,True,none
ing_617dc2e9e3354414a2911a6b617c9aa6,mussels (preferably cultivated),ingredient,g,1360.78,0,0,0,0,0,0,0,1,0.0,calories
ing_61834ebce74e48e18d475a51294760d9,minced green onion,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_619542d8af794b9e86e909612f9a1537,chicken stock or water,ingredient,ml,1419.53,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_619bd28a98ed4ed5b78b3b38a7dffd9a,"of dried crushed red pepper, divided",ingredient,pinches,2.0,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_61a45ef3b75446e092d2ca868881ad8a,fresh cilantro leaves,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_61a4c318692d4bfb8ec5e0b752d77113,finely chopped chives,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_61ae0a30300d45b699921cd3cbe2b164,"soft fresh goat cheese (such as Montrachet), crumbled",ingredient,g,141.75,113.0,7.0,1.0,9.0,0,0,0,1,True,none
ing_61c1aff4782c4e829a9a221e6cd0de00,plus 2 tablespoons barley malt syrup,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_61c57761558b427a83224354941312b6,", coarsely grated",ingredient,carrot,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_61c5cce3c1ec4964ad1068c68d7b32c6,1/2 tablespoons olive oil,ingredient,g,1.0,884.0,0,0,100.0,0,0,0,1,True,none
ing_61d4531e71f64d18af9fff8602536ff5,*available at fish markets and deli counters of many supermarkets,ingredient,g,0.0,206.0,22.0,0,12.0,0,0,0,1,True,none
ing_61d86acf39e84c3891383eb2ebb12f67,1/2 cups canned chicken broth,ingredient,g,1.0,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_61dc7d23d974416b9b708ec8dd092122,"(1 stick) unsalted butter, room temperature, plus more for pan",ingredient,ml,118.29,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_6200758bda5f4b1b8cfe247f5662d32d,(1-pound) container sour cream,ingredient,g,1.0,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_6216b1ef941e49f8b06e2a323a79f03b,water,ingredient,ml,1419.53,0,0,0,0,0,0,0,1,0.0,calories
ing_621a7deebd0746e59197d25042b9695c,ground black pepper,ingredient,ml,1.23,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_621de9e350184bceb79151240f2e22ff,"rolls, split horizontally, lightly toasted",ingredient,french,4.0,0,0,0,0,0,0,0,1,0.0,calories
ing_621e899447ad465ea51a266d92d2ba85,chopped onion (1 medium),ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_622405f0fc094d819173483cbcfa11e7,chopped fresh basil leaves,ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_622e8d772c13421e925e6506d659b241,"raspberry, cherry or apricot jam",ingredient,ml,133.08,0,0,0,0,0,0,0,1,0.0,calories
ing_623e8a48e3194b5f805e411378535e1b,dried currants,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_6242c7aa2fc84732a9f5b89c57eeaea6,unbleached all purpose flour,ingredient,ml,946.35,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_62467bdeadc946768eb27cb05fa2cbc7,1/4 cups all purpose flour,ingredient,g,1.0,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_625d1717879946eab05714be9c51ae74,"a 6-ounce jar marinated artichoke hearts, drained and chopped",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_628f0c5711ee439eb09338a3fd31c7b1,Niçois olives,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_628fa47b3010474bbd1992ead4c89479,"carrots, chopped",ingredient,medium,2.0,45.4,0.9,10.0,0.2,0,0,0,1,True,none
ing_62966472624046e981a6178d9fb53063,"plus 1 tablespoon brown rice vinegar, divided",ingredient,ml,59.15,130.0,2.7,28.0,0.3,0,0,0,1,True,none
ing_629b7bde11c34b90bbee2979f35dc653,black pepper,ingredient,ml,2.46,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_629c575eafd4478ea375c5b92a83d36c,Arugula Pesto,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_62a693ae36e24989beb58c86e9785ce0,"apple, peeled, cored, diced",ingredient,gala,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_62b1e6f121784f8ba189340f0821e05c,whipping cream,ingredient,ml,118.29,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_62b32630b65b483e84a3b0401bb802ea,Sliced fresh mint leaves (optional),ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_62b35aea905446e1bb5065e781a072e0,egg yolks,ingredient,large,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_62e09debce674ef9abe7613aa58f2b89,honey,ingredient,ml,2.46,329.2,0.3,82.0,0,0,0,0,1,True,none
ing_62e116241045484f85f49d1c784b71cb,fresh rosemary sprig,ingredient,large,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_62e3093c09c541a2acdf13631f51bf0d,3/4 cups low-sodium chicken broth,ingredient,g,1.0,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_62e3a6da4a08485a83186338cf38e518,"finely grated lemon peel, divided",ingredient,ml,9.86,0,0,0,0,0,0,0,1,0.0,calories
ing_62e70b3e7d884c0e8d30a7362b28689b,ingredient,ingredient,scallions,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_62e869f568014455a71e9be0229b5023,Sichuan peppercorns,ingredient,ml,14.79,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_630f38b4f5cb4dbe9d2992008de46bfd,Dijon mustard,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_631025109d7940fd978eee6c195eca37,1/4-inch cubes peeled turnips,ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_63281fae9498475c9e0615ccf592ab61,salt,ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_6337b8d3a9e14a078f7b0ef84ae16ac5,"chilled fresh mozzarella (not unsalted), thinly sliced",ingredient,g,453.59,294.8,22.0,2.2,22.0,0,0,0,1,True,none
ing_6338f992147f42e9848cc0f0b42c691d,"*Available at specialty foods stores, oriental markets and in the oriental section of some supermarkets.",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_6354ac9c11934d4dab1e69f151da03ad,extra-virgin olive oil,ingredient,ml,59.15,884.0,0,0,100.0,0,0,0,1,True,none
ing_6364e0f17b9d43f58c967fd3be3cccab,"baby spinach or tatsoi (thick, spoon shaped Asian greens), about 2 ounces",ingredient,ml,473.18,29.6,2.9,3.6,0.4,0,0,0,1,True,none
ing_6372698b84984669be560a21e980ccc9,a 14 1/2-ounce can diced tomatoes including juice,ingredient,g,0.0,21.0,0.9,3.9,0.2,0,0,0,1,True,none
ing_6372b8ed2678487085293e86f8ea617b,Marcona almonds,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_638ac0eb127d42cca7ab80c67e663577,"zucchini, sliced into 1/16-inch ribbons",ingredient,medium,8.0,0,0,0,0,0,0,0,1,0.0,calories
ing_638ca15aacf047aaa0f102229da0f2a3,1/2 cups all-purpose flour,ingredient,g,1.0,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_63b920c4a17c49bd82fd8a682251158a,minced garlic,ingredient,ml,14.79,162.1,6.4,33.0,0.5,0,0,0,1,True,none
ing_63e2804717e74dd59df052f93976a7fb,ground allspice,ingredient,ml,3.7,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_63e2da141e014f86a52dec24b6c40110,black pepper,ingredient,ml,1.23,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_63fa9866a30a4948a90ac4beb37ff315,"leek (white and pale-green parts only), coarsely chopped",ingredient,small,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_63fdcee6ea844b028ddeb6b6e9a9e3f0,freshly grated nutmeg,ingredient,ml,2.46,0,0,0,0,0,0,0,1,0.0,calories
ing_6415f0500fc441e3bbae4f53b52274e8,eggs,ingredient,duck,4.0,155.0,13.0,1.1,11.0,0,0,0,1,True,none
ing_641c9666f31447a49793feef7b8ef6bc,"chile, halved (with seeds)",ingredient,serrano,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_64286f3e7bb84c8d89e88e0ed9a565ba,egg yolks,ingredient,large,2.0,0,0,0,0,0,0,0,1,0.0,calories
ing_6429fba2db9d452898768f6a198111c2,thinly sliced yellow onion,ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_64354edaf77d4779acd534131a1af4f8,chopped fresh flat-leaf parsley,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_6453656c56d746b49b7311a0d3d71443,salt,ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_6459a9c1504c49afafef20fea25eceb8,sprigs for garnish,ingredient,parsley,6.0,0,0,0,0,0,0,0,1,0.0,calories
ing_645c8e7f6c7e481cbd69ceeaab6317ba,flat-leaf parsley sprigs,ingredient,fresh,18.0,0,0,0,0,0,0,0,1,0.0,calories
ing_648437cee2c248df9d7845745de6e65e,"garlic cloves, minced",ingredient,large,2.0,162.1,6.4,33.0,0.5,0,0,0,1,True,none
ing_6489f5b7d7d6482a88565351e787ad84,"(1/2 cup) cold unsalted butter, cut into 1/2-inch cubes",ingredient,stick,1.0,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_648c84a5089d423fb570fa63057c1391,"special equipment: Sixteen 8"" bamboo or metal skewers",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_64a6fec572104440802ab00f8b643dbc,1/2 cups chopped onions,ingredient,g,1.0,40.0,1.1,9.0,0.1,0,0,0,1,True,none
ing_64ac6a0e2e904747a2e0f06310535ea4,"chopped fresh oregano or 1 teaspoon dried, crumbled",ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_64e6827fac8a46d1b03e9dbbe9d4e98f,1/2 cups heavy cream,ingredient,g,1.0,345.0,2.1,2.8,37.0,0,0,0,1,True,none
ing_64e904f07b284563b11b2529ee0ab694,all purpose flour,ingredient,ml,4.93,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_64e91660b63544b3966fa667f44e3320,mashed banana (about 1 large),ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_64edf8033b61441982d35f5bc32bcde8,all-purpose flour plus additional for kneading,ingredient,ml,59.15,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_64fa12fc599b4aad8c14d2729d9535de,Nonstick vegetable oil spray,ingredient,g,0.0,884.0,0,0,100.0,0,0,0,1,True,none
ing_65119f0ed68d45cc8a4425b37b155a81,cinnamon,ingredient,ml,0.62,0,0,0,0,0,0,0,1,0.0,calories
ing_65132baf998f431f9aefefc533848abc,1/2 tablespoons vegetable oil,ingredient,g,2.0,884.0,0,0,100.0,0,0,0,1,True,none
ing_651b2bd9bb6c4de6ace79026bc8888ad,white wine vinegar,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_651f53ed582c4374a51e960b2a8fbdf8,chopped fresh flat-leafed parsley leaves,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_653c310f3ad640c38d04eb523be52304,black olives,ingredient,imported,4.0,0,0,0,0,0,0,0,1,0.0,calories
ing_653d7a2b67404f549af6bb67e7ceb321,1/2 teaspoons finely grated orange peel,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_65459f2e9d3342198780c1802c589dd8,water,ingredient,ml,236.59,0,0,0,0,0,0,0,1,0.0,calories
ing_65570b3596de4a8084549419bd0b2e39,extra-virgin olive oil,ingredient,ml,118.29,884.0,0,0,100.0,0,0,0,1,True,none
ing_6576f91f72294e3e8f164072e824301d,"extra-sharp Cheddar cheese, shredded coarse (about 2 3/4 cups)",ingredient,g,283.5,113.0,7.0,1.0,9.0,0,0,0,1,True,none
ing_658df23ef681493dbbfa3b53902bb891,salt,ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_65988d30ec11451a97954f3e5eaf9e23,1/2 cups farmer cheese,ingredient,g,1.0,113.0,7.0,1.0,9.0,0,0,0,1,True,none
ing_6599869c96314f6c93443908a145a698,vanilla extract,ingredient,ml,2.46,0,0,0,0,0,0,0,1,0.0,calories
ing_65a6850ba3324abd949dcf64a840ab83,salt,ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_65abc0bdd92b41dabbe508dc588aa22b,"mushrooms, sliced thin",ingredient,g,226.8,28.3,3.1,3.3,0.3,0,0,0,1,True,none
ing_65c8a70c308b48faa0a214e2ec3228f9,"(3/4 stick) unsalted butter, melted, slightly cooled",ingredient,ml,88.72,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_65d0f29f1ac840fe8a6213cc49c9ff96,(8-inch) flour tortillas,ingredient,g,4.0,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_65e3437528bc468ba33c0b16675ddb0a,plus 2 tablespoons all-purpose flour,ingredient,ml,177.44,364.0,10.0,76.0,1.0,0,0,0,1,True,none
ing_660897376b1c4ea695d10f9f88aa8793,fresh lemon juice,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_661183719e32484497fbbca7553c3e10,salt,ingredient,ml,3.7,0,0,0,0,0,0,0,1,0.0,calories
ing_6620a2d891964500ba7f00ff2311378c,bananas,ingredient,ripe,3.0,0,0,0,0,0,0,0,1,0.0,calories
ing_6627b2e4305d4e8fb25597052b0efc3d,ground cinnamon,ingredient,ml,9.86,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_662a1327410f4bc599e920a25e804343,chili powder,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_66352fb91e5446b185d34319c66f2bcf,Special equipment: a Japanese Benriner* or other adjustable-blade slicer,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_66575eb25b3640479d133f12ef1098a8,"freshly grated nutmeg, or to taste",ingredient,ml,1.23,0,0,0,0,0,0,0,1,0.0,calories
ing_667d5db27bef4328903250c84646050c,"unsalted butter, melted, cooled slightly",ingredient,ml,73.93,717.0,0.9,0.1,81.0,0,0,0,1,True,none
ing_66920321d92a4ca79ac55854171efc62,dark rum,ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_66927feef944499caf4d7d0cbcb76b08,olive oil,ingredient,ml,29.57,884.0,0,0,100.0,0,0,0,1,True,none
ing_6694312a66ed48dbb226e14c737fd959,1/2 teaspoons olive oil,ingredient,g,2.0,884.0,0,0,100.0,0,0,0,1,True,none
ing_66972b63ca2e4451b3a7a89ad9c574d5,pie weights or raw rice,ingredient,g,0.0,130.0,2.7,28.0,0.3,0,0,0,1,True,none
ing_66b0caeff99b4a07b741cc1777670668,"savory cabbage, thinly sliced (about 15 cups)",ingredient,g,907.18,0,0,0,0,0,0,0,1,0.0,calories
ing_66b243701bc44a4793ab216c2bc488b4,fresh small thyme sprigs,ingredient,ml,14.79,0,0,0,0,0,0,0,1,0.0,calories
ing_66d2df995fc34a579462c8e47931f8ba,water,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_66dd95dd084c4c02b8867a0bd6b96189,finely chopped onion,ingredient,ml,177.44,0,0,0,0,0,0,0,1,0.0,calories
ing_66eee02b8586487994adcc65b5fa2589,finely chopped fresh parsley,ingredient,ml,59.15,0,0,0,0,0,0,0,1,0.0,calories
ing_67147b6ecd11490cb093b23f42f9495e,water,ingredient,ml,177.44,0,0,0,0,0,0,0,1,0.0,calories
ing_67242e49508d48d5879249379d5ddd0b,dried tomatoes not packed in oil (about 2 ounces),ingredient,ml,118.29,21.0,0.9,3.9,0.2,0,0,0,1,True,none
ing_674a7dc293084677ba18a425c35deca8,fresh lemon juice,ingredient,ml,118.29,0,0,0,0,0,0,0,1,0.0,calories
ing_674f3e561bf44f82a9af0c6836c0629b,"about 2 large), peeled, quartered lengthwise, cut crosswise into 1/4-inch-thick slices",ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_67508bf8b8964281843946c14f18bea5,brown sugar,ingredient,ml,236.59,387.0,0,100.0,0,0,0,0,1,True,none
ing_6758e9c1f8f7477284753c474a9fed2d,toasted sesame seeds,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_67a42960715e410082d2cbe983ae1ab2,cinnamon,ingredient,ml,4.93,0,0,0,0,0,0,0,1,0.0,calories
ing_67a6ca154a334a4e9db0695251500400,diced red onion,ingredient,ml,78.86,0,0,0,0,0,0,0,1,0.0,calories
ing_67af0556e55f4d7da1e1559b2c01e36e,(or more) canned low-salt chicken broth,ingredient,ml,1892.7,156.4,31.0,0,3.6,0,0,0,1,True,none
ing_67b025e444864496a708968e95bbe1d9,vegetable oil,ingredient,ml,59.15,884.0,0,0,100.0,0,0,0,1,True,none
ing_67b57d568ca54fc4a30cc7d33af4d819,1/2 teaspoons salt,ingredient,g,1.0,0,0,0,0,0,0,0,1,0.0,calories
ing_67bcca171af94cdea391bab6714fac7d,1/2 cups small cubes of French bread,ingredient,g,1.0,265.0,9.0,49.0,3.2,0,0,0,1,True,none
ing_67c4e13e159548dbabfa13b68dcf3b63,(packed) golden brown sugar,ingredient,ml,177.44,387.0,0,100.0,0,0,0,0,1,True,none
ing_67cf400acf534bc19a0e2f5ebd373fae,ground ginger,ingredient,ml,3.7,250.0,26.0,0,15.0,0,0,0,1,True,none
ing_67d6dd773fcc4f4e9e6cbafe552f9fe3,ground black pepper,ingredient,ml,2.46,325.7,10.0,64.0,3.3,0,0,0,1,True,none
ing_67d7fac99d0540b3b456fff3a4579015,thawed unsweetened passion-fruit (maracuyá) purée* such as Goya brand,ingredient,ml,157.73,0,0,0,0,0,0,0,1,0.0,calories
ing_680b089e100e4e3ca8776cb4b0924514,Chopped fresh chives,ingredient,g,0.0,0,0,0,0,0,0,0,1,0.0,calories
ing_681222dc85394c5ba1af67089b6be795,water,ingredient,ml,29.57,0,0,0,0,0,0,0,1,0.0,calories
ing_681ba93a412b430bba34e133d46a9c70,grated extra-sharp Cheddar cheese (about 2 ounces),ingredient,ml,78.86,113.0,7.0,1.0,9.0,0,0,0,1,True,none
